Recording timestamp,Pupil diameter left,Pupil diameter right
3958,4.05,3.53
3978,4.05,3.53
3998,4.05,3.53
4018,4.05,3.53
4038,4.05,3.53
4058,4.05,3.54
4078,4.05,3.55
4098,4.05,3.56
4118,4.05,3.56
4138,4.05,3.56
4158,4.04,3.57
4177,4.05,3.57
4197,4.05,3.56
4217,4.05,3.56
4237,4.04,3.56
4257,3.99,3.46
4277,3.86,3.48
4297,3.81,3.45
4317,3.76,3.42
4337,3.72,3.38
4357,3.69,3.36
4377,3.67,3.34
4397,3.65,3.32
4417,3.63,3.30
4437,3.61,3.28
4457,3.59,3.27
4477,3.56,3.25
4497,3.53,3.23
4517,3.50,3.20
4537,3.46,3.18
4557,3.44,3.16
4577,3.42,3.14
4597,3.40,3.13
4617,3.39,3.13
4637,3.39,3.12
4657,3.39,3.12
4677,3.39,3.11
4697,3.39,3.11
4717,3.39,3.10
4737,3.39,3.10
4757,3.39,3.10
4777,3.39,3.10
4797,3.39,3.10
4817,3.38,3.10
4837,3.38,3.09
4857,3.38,3.10
4877,3.35,3.14
4897,3.34,3.14
4917,3.34,3.15
4937,3.34,3.16
4957,3.33,3.15
4977,3.33,3.14
4997,3.33,3.13
5017,3.33,3.12
5037,3.33,3.10
5057,3.33,3.09
5077,3.34,3.08
5097,3.34,3.08
5117,3.34,3.07
5137,3.34,3.06
5157,3.33,3.05
5177,3.33,3.05
5197,3.33,3.05
5217,3.32,3.05
5237,3.32,3.04
5257,3.33,3.04
5277,3.33,3.05
5297,3.32,3.06
5317,3.32,3.06
5337,3.33,3.06
5357,3.33,3.07
5377,3.34,3.07
5397,3.35,3.08
5417,3.37,3.08
5437,3.37,3.09
5457,3.39,3.09
5477,3.39,3.10
5497,3.41,3.11
5517,3.41,3.12
5537,3.42,3.12
5557,3.43,3.14
5577,3.44,3.16
5597,3.45,3.17
5617,3.46,3.18
5637,3.47,3.20
5657,3.48,3.21
5677,3.50,3.22
5697,3.51,3.24
5717,3.53,3.25
5737,3.54,3.26
5757,3.52,3.25
5777,,
5797,,
5817,,
5836,3.56,3.31
5856,3.58,3.35
5876,3.59,3.33
5896,3.59,3.34
5916,3.59,3.34
5936,3.59,3.33
5956,3.59,3.33
5976,3.58,3.32
5996,3.58,3.31
6016,3.59,3.31
6036,3.59,3.30
6056,3.59,3.31
6076,3.60,3.31
6096,3.60,3.30
6116,3.61,3.30
6136,3.61,3.30
6156,3.62,3.30
6176,3.62,3.31
6196,3.63,3.32
6216,3.62,3.32
6236,3.62,3.32
6256,3.62,3.31
6276,3.61,3.31
6296,3.60,3.30
6316,3.59,3.29
6336,3.57,3.28
6356,3.56,3.27
6376,3.55,3.25
6396,3.54,3.24
6416,3.53,3.23
6436,3.52,3.23
6456,3.51,3.22
6476,3.51,3.22
6496,3.51,3.23
6516,3.52,3.24
6536,3.52,3.25
6556,3.53,3.26
6576,3.55,3.28
6596,3.56,3.30
6616,3.57,3.32
6636,3.59,3.33
6656,3.61,3.35
6676,3.63,3.37
6696,3.66,3.38
6716,3.68,3.39
6736,3.70,3.41
6756,3.76,3.45
6776,3.80,3.52
6796,3.83,3.55
6816,3.84,3.55
6836,3.85,3.56
6856,3.86,3.56
6876,3.87,3.56
6896,3.88,3.57
6916,3.88,3.57
6936,3.89,3.57
6956,3.90,3.58
6976,3.91,3.59
6996,3.92,3.60
7016,3.92,3.60
7036,3.93,3.61
7056,3.93,3.61
7076,3.94,3.61
7096,3.93,3.62
7116,3.93,3.62
7136,3.93,3.62
7156,3.92,3.61
7176,3.92,3.59
7196,3.91,3.58
7216,3.90,3.58
7236,3.90,3.58
7256,3.89,3.58
7276,3.89,3.57
7296,3.88,3.56
7316,3.87,3.56
7336,3.84,3.56
7356,3.83,3.53
7376,3.81,3.51
7396,3.80,3.51
7416,3.80,3.50
7436,3.79,3.49
7456,3.79,3.48
7476,3.79,3.48
7496,3.79,3.48
7515,3.79,3.48
7535,3.79,3.48
7555,3.79,3.48
7575,3.79,3.49
7595,3.79,3.49
7615,3.80,3.50
7635,3.81,3.51
7655,3.82,3.52
7675,3.82,3.54
7695,3.83,3.55
7715,3.83,3.57
7735,3.84,3.58
7755,3.85,3.58
7775,3.86,3.59
7795,3.87,3.60
7815,3.87,3.60
7835,3.91,3.60
7855,3.94,3.60
7875,3.95,3.61
7895,3.97,3.62
7915,3.97,3.62
7935,3.98,3.62
7955,3.98,3.62
7975,3.99,3.63
7995,3.99,3.63
8015,3.99,3.63
8035,3.99,3.63
8055,4.00,3.62
8075,4.00,3.62
8095,4.00,3.60
8115,3.99,3.59
8135,3.99,3.59
8155,3.98,3.58
8175,3.97,3.58
8195,3.96,3.57
8215,3.95,3.56
8235,3.94,3.55
8255,3.92,3.54
8275,3.90,3.53
8295,3.78,3.51
8315,3.70,3.44
8335,3.67,3.41
8355,3.65,3.39
8375,3.63,3.38
8395,3.61,3.36
8415,3.60,3.36
8435,3.59,3.36
8455,3.59,3.35
8475,3.59,3.35
8495,3.58,3.35
8515,3.57,3.34
8535,3.56,3.34
8555,3.55,3.33
8575,3.55,3.33
8595,3.54,3.33
8615,3.53,3.32
8635,3.53,3.32
8655,3.52,3.31
8675,3.51,3.31
8695,3.50,3.30
8715,3.49,3.30
8735,3.48,3.29
8755,3.47,3.28
8775,3.46,3.27
8795,3.45,3.26
8815,3.44,3.24
8835,3.44,3.23
8855,3.43,3.22
8875,3.42,3.22
8895,3.42,3.20
8915,3.42,3.19
8935,3.42,3.18
8955,3.42,3.18
8975,3.42,3.18
8995,3.42,3.18
9015,3.42,3.19
9035,3.43,3.19
9055,3.42,3.19
9075,3.43,3.19
