Recording timestamp,Pupil diameter left,Pupil diameter right
129643,3.72,3.54
129663,3.68,3.52
129683,3.64,3.49
129703,3.6,3.46
129723,3.57,3.43
129743,3.53,3.4
129763,3.5,3.37
129783,3.48,3.35
129803,3.45,3.33
129823,3.43,3.31
129843,3.41,3.3
129863,3.39,3.28
129883,3.37,3.26
129903,3.35,3.25
129923,3.34,3.24
129943,3.32,3.22
129963,3.31,3.21
129983,3.29,3.2
130003,3.28,3.19
130023,3.27,3.18
130043,3.26,3.17
130063,3.26,3.16
130083,3.25,3.15
130103,3.25,3.15
130123,3.24,3.15
130143,3.24,3.14
130163,3.24,3.14
130183,3.23,3.14
130203,3.23,3.14
130223,3.23,3.13
130243,3.24,3.13
130263,3.24,3.13
130283,3.24,3.13
130303,3.24,3.13
130323,3.24,3.13
130343,3.24,3.13
130363,3.24,3.13
130383,3.24,3.13
130403,3.24,3.13
130423,3.25,3.13
130443,3.25,3.13
130463,3.26,3.14
130483,3.26,3.14
130503,3.27,3.15
130523,3.28,3.16
130543,3.29,3.17
130563,3.31,3.18
130583,3.33,3.2
130603,3.34,3.21
130623,3.36,3.22
130643,3.36,3.23
130663,3.37,3.24
130683,3.38,3.25
130703,3.38,3.25
130723,3.39,3.26
130743,3.4,3.26
130763,3.41,3.26
130783,3.42,3.26
130803,3.42,3.27
130823,3.43,3.27
130843,3.43,3.28
130863,3.44,3.29
130883,3.45,3.29
130903,3.45,3.3
130923,3.46,3.3
130942,3.46,3.31
130963,3.47,3.32
130982,3.48,3.32
131002,3.49,3.32
131022,3.5,3.32
131042,3.51,3.32
131062,3.51,3.32
131082,3.52,3.32
131102,3.53,3.32
131122,3.53,3.33
131142,3.54,3.33
131162,3.54,3.34
131182,3.53,3.35
131202,3.52,3.35
131222,3.52,3.36
131242,3.52,3.37
131262,3.52,3.37
131282,3.52,3.37
131302,3.53,3.37
131322,3.53,3.36
131342,3.53,3.36
131362,3.53,3.36
131382,3.53,3.36
131402,3.53,3.36
131422,3.53,3.36
131442,3.55,3.37
131462,3.55,3.37
131482,3.56,3.37
131502,3.57,3.37
131522,3.58,3.37
131542,3.57,3.38
131562,3.57,3.38
131582,3.57,3.38
131602,3.58,3.38
131622,3.58,3.38
131642,3.58,3.4
131662,3.57,3.4
131682,3.56,3.4
131702,3.55,3.39
131722,3.56,3.38
131742,3.56,3.37
131762,3.56,3.39
131782,3.56,3.39
131802,3.57,3.41
131822,3.57,3.42
131842,3.57,3.43
131862,3.56,3.43
131882,3.57,3.43
131902,3.57,3.43
131922,3.57,3.43
131942,3.57,3.43
131962,3.57,3.43
131982,3.57,3.43
132002,3.58,3.43
132022,3.58,3.42
132042,3.58,3.42
132062,3.59,3.42
132082,3.59,3.41
132102,3.59,3.41
132122,3.59,3.41
132142,3.6,3.41
132162,3.6,3.41
132182,3.6,3.41
132202,3.6,3.41
132222,3.61,3.42
132242,3.61,3.42
132262,3.61,3.43
132282,3.62,3.44
132302,3.62,3.44
132322,3.62,3.44
132342,3.62,3.44
132362,3.62,3.44
132382,3.63,3.44
132402,3.62,3.44
132422,3.62,3.44
132442,3.62,3.44
132462,3.62,3.44
132482,3.61,3.43
132502,3.61,3.43
132522,3.61,3.43
132542,3.6,3.42
132562,3.59,3.42
132582,3.58,3.42
132602,3.58,3.41
132622,3.57,3.41
132641,3.56,3.4
132662,3.55,3.4
132681,3.55,3.39
132701,3.54,3.39
132721,3.54,3.38
132741,3.54,3.38
132761,3.54,3.38
132781,3.54,3.38
132801,3.54,3.38
132821,3.54,3.38
132841,3.54,3.38
132861,3.58,3.4
132881,3.18,3.46
132901,,
132921,,
132941,,
132961,,
132981,,
133001,,
133021,,
133041,,
133061,,3.34
133081,3.2,3.32
133101,3.38,3.44
133121,3.52,3.51
133141,3.64,3.51
133161,3.66,3.52
133181,3.67,3.51
133201,3.67,3.51
133221,3.68,3.51
133241,3.68,3.51
133261,3.67,3.51
133281,3.67,3.51
133301,3.67,3.51
133321,3.68,3.51
133341,3.68,3.5
133361,3.69,3.5
133381,3.71,3.51
133401,3.72,3.51
133421,3.73,3.51
133441,3.73,3.52
133461,3.75,3.53
133481,3.76,3.53
133501,3.77,3.54
133521,3.78,3.55
133541,3.79,3.56
133561,3.8,3.56
133581,3.8,3.57
133601,3.81,3.57
133621,3.81,3.57
133641,3.81,3.56
133661,3.8,3.55
133681,3.79,3.54
133701,3.78,3.54
133721,3.78,3.53
133741,3.76,3.52
133761,3.75,3.51
133781,3.74,3.51
133801,3.72,3.5
133821,3.71,3.49
133841,3.7,3.49
133861,3.69,3.49
133881,3.68,3.48
133901,3.67,3.47
133921,3.66,3.47
133941,3.65,3.47
133961,3.64,3.47
133981,3.64,3.46
134001,3.63,3.46
134021,3.63,3.46
134041,3.62,3.46
134061,3.62,3.46
134081,3.62,3.46
134101,3.62,3.46
134121,3.62,3.47
134141,3.62,3.47
134161,3.62,3.47
134181,3.62,3.47
134201,3.63,3.47
134221,3.63,3.47
134241,3.64,3.47
134261,3.64,3.48
134281,3.64,3.48
134301,3.65,3.48
134321,3.65,3.48
134340,3.65,3.49
134360,3.66,3.49
134380,3.67,3.5
134400,3.67,3.5
134420,3.68,3.51
134440,3.68,3.52
134460,3.7,3.52
134480,3.71,3.53
134500,3.72,3.54
134520,3.73,3.54
134540,3.74,3.55
134560,3.75,3.56
134580,3.76,3.57
134600,3.77,3.57
134620,3.78,3.58
134640,3.79,3.59
134660,3.79,3.6
134680,3.79,3.6
134700,3.8,3.6
134720,3.8,3.6
134740,3.8,3.61
134760,3.8,3.61
134780,3.8,3.61
134800,3.8,3.61
134820,3.81,3.62
134840,3.81,3.61
134860,3.81,3.61
134880,3.81,3.61
134900,3.81,3.62
134920,3.81,3.62
134940,3.8,3.61
134960,3.8,3.61
134980,3.8,3.61
135000,3.79,3.6
135020,3.79,3.59
135040,3.78,3.59
135060,3.78,3.59
135080,3.78,3.58
135100,3.78,3.58
135120,3.77,3.57
135140,3.77,3.57
135160,3.77,3.58
135180,3.77,3.58
135200,3.77,3.57
135220,3.78,3.57
135240,3.78,3.57
135260,3.78,3.58
135280,3.78,3.58
135300,3.78,3.58
135320,3.79,3.58
135340,3.79,3.59
135360,3.8,3.58
135380,3.8,3.58
135400,3.8,3.58
135420,3.8,3.59
135440,3.8,3.59
135460,3.81,3.6
135480,3.81,3.6
135500,3.81,3.61
135520,3.82,3.61
135540,3.82,3.62
135560,3.82,3.62
135580,3.82,3.63
135600,3.83,3.64
135620,3.84,3.65
135640,3.84,3.66
135660,3.85,3.66
135680,3.85,3.67
135700,3.86,3.68
135720,3.86,3.68
135740,3.87,3.68
135760,3.87,3.69
135780,3.87,3.7
135800,3.88,3.7
135820,3.88,3.71
135840,3.88,3.71
135860,3.88,3.71
135880,3.88,3.71
135900,3.87,3.7
135920,3.87,3.7
135940,3.86,3.69
135960,3.86,3.69
135980,3.86,3.68
136000,3.85,3.68
136020,3.84,3.67
136039,3.84,3.66
136059,3.83,3.66
136079,3.82,3.65
136099,3.81,3.65
136119,3.8,3.64
136139,3.79,3.63
136159,3.77,3.62
136179,3.75,3.61
136199,3.74,3.6
136219,3.72,3.58
136239,3.71,3.57
136259,3.69,3.55
136279,3.67,3.54
136299,3.65,3.53
136319,3.63,3.52
136339,3.61,3.5
136359,3.6,3.49
136379,3.59,3.48
136399,3.58,3.47
136419,3.56,3.46
136439,3.55,3.45
136459,3.54,3.45
136479,3.53,3.44
136499,3.52,3.43
136519,3.51,3.43
136539,3.5,3.42
136559,3.5,3.41
136579,3.49,3.4
136599,3.48,3.39
136619,3.48,3.39
136639,3.47,3.38
136659,3.46,3.37
136679,3.46,3.36
136699,3.45,3.34
136719,3.44,3.33
136739,3.43,3.33
136759,3.43,3.32
136779,3.42,3.31
136799,3.41,3.31
136819,3.4,3.3
136839,3.39,3.29
136859,3.38,3.29
136879,3.37,3.28
136899,3.36,3.28
136919,3.36,3.28
136939,3.35,3.28
136959,3.35,3.28
136979,3.35,3.28
136999,3.35,3.29
137019,3.35,3.29
137039,3.35,3.29
137059,3.35,3.29
137079,3.35,3.3
137099,3.36,3.31
137119,3.36,3.31
137139,3.36,3.31
137159,3.37,3.32
137179,3.37,3.32
137199,3.37,3.32
137219,3.37,3.32
137239,3.37,3.32
137259,3.37,3.33
137279,3.36,3.32
137299,3.36,3.32
137319,3.36,3.32
137339,3.36,3.31
137359,3.35,3.3
137379,3.35,3.29
137399,3.34,3.29
137419,3.33,3.28
137439,3.33,3.27
137459,3.31,3.27
137479,3.31,3.26
137499,3.29,3.25
137519,3.28,3.24
137539,3.27,3.23
137559,3.26,3.23
137579,3.25,3.22
137599,3.24,3.21
137619,3.23,3.2
137639,3.21,3.19
137659,3.2,3.18
137679,3.19,3.16
137698,3.18,3.16
137718,3.18,3.15
137738,3.17,3.14
137758,3.16,3.13
137778,3.16,3.12
137798,3.16,3.12
137818,3.16,3.12
137838,3.16,3.13
137858,3.16,3.13
137878,3.16,3.13
137898,3.17,3.14
137918,3.17,3.15
137938,3.18,3.16
137958,3.18,3.16
137978,3.19,3.17
137998,3.19,3.18
138018,3.19,3.19
138038,3.2,3.19
138058,3.21,3.2
138078,3.21,3.21
138098,3.22,3.21
138118,3.22,3.22
138138,3.23,3.22
138158,3.24,3.23
138178,3.24,3.23
138198,3.25,3.23
138218,3.25,3.23
138238,3.26,3.23
138258,3.27,3.24
138278,3.27,3.24
138298,3.28,3.25
138318,3.28,3.25
138338,3.29,3.26
138358,3.29,3.26
138378,3.29,3.27
138398,3.3,3.27
138418,3.3,3.28
138438,3.3,3.28
138458,3.3,3.28
138478,3.3,3.28
138498,3.3,3.28
138518,3.3,3.28
138538,3.3,3.28
138558,3.3,3.27
138578,3.3,3.27
138598,3.3,3.27
138618,3.3,3.27
138638,3.3,3.28
138658,3.3,3.28
138678,3.3,3.28
138698,3.3,3.28
138718,3.3,3.27
138738,3.3,3.27
138758,3.3,3.27
138778,3.29,3.26
138798,3.29,3.25
138818,3.29,3.24
138838,3.28,3.23
138858,3.28,3.22
138878,3.27,3.21
138898,3.27,3.21
138918,3.26,3.2
138938,3.25,3.2
138958,3.24,3.19
138978,3.24,3.18
138998,3.23,3.18
139018,3.22,3.17
139038,3.22,3.16
139058,3.21,3.15
139078,3.2,3.14
139098,3.2,3.13
139118,3.2,3.12
139138,3.19,3.12
139158,3.19,3.11
139178,3.19,3.11
139198,3.18,3.1
139218,3.18,3.1
139238,3.17,3.1
139258,3.17,3.1
139278,3.16,3.1
139298,3.15,3.1
139318,3.14,3.09
139338,3.14,3.09
139358,3.13,3.09
139378,3.12,3.09
139397,3.12,3.09
139417,3.11,3.09
139437,3.1,3.08
139457,3.1,3.08
139477,3.09,3.07
139497,3.09,3.06
139517,3.08,3.06
139537,3.08,3.05
139557,3.07,3.05
139577,3.07,3.04
139597,3.07,3.03
139617,3.07,3.03
139637,3.06,3.02
139657,3.06,3.02
139677,3.06,3.02
139697,3.06,3.02
139717,3.06,3.02
139737,3.06,3.03
139757,3.06,3.03
139777,3.06,3.03
139797,3.06,3.04
139817,3.07,3.05
139837,3.07,3.06
139857,3.08,3.06
