Recording timestamp,Pupil diameter left,Pupil diameter right
14611,4.75,4.58
14631,4.72,4.46
14651,,
14671,,
14691,,
14711,,
14731,,
14751,4.15,4.08
14771,4.05,3.90
14791,4.23,4.19
14811,4.48,4.41
14831,4.67,4.50
14851,4.69,4.55
14871,4.65,4.56
14891,4.67,4.57
14911,4.68,4.60
14931,4.70,4.61
14951,4.69,4.59
14971,4.69,4.58
14991,4.69,4.57
15011,4.70,
15031,4.69,4.56
15051,4.69,4.57
15071,4.69,4.58
15091,4.70,4.59
15111,4.70,4.58
15131,4.70,4.58
15151,4.70,4.60
15171,4.71,4.61
15191,4.71,4.59
15211,4.72,4.62
15231,4.73,4.63
15251,4.73,4.61
15271,4.74,4.62
15291,4.74,4.62
15311,4.75,4.62
15331,4.75,4.62
15351,4.75,4.63
15371,4.76,4.64
15391,4.76,4.65
15411,4.77,4.66
15431,4.77,4.66
15451,4.77,4.67
15471,4.77,4.67
15491,4.77,4.67
15511,4.77,4.67
15531,4.72,4.68
15551,4.73,4.68
15571,4.74,4.68
15591,4.75,4.70
15611,4.75,4.70
15631,4.75,4.70
15651,4.75,4.70
15670,4.75,4.70
15690,4.75,4.69
15710,4.75,4.70
15730,4.76,4.70
15750,4.76,4.70
15770,4.75,4.71
15790,4.75,4.70
15810,4.75,4.70
15830,4.75,4.69
15850,4.75,4.69
15870,4.75,4.69
15890,4.76,4.68
15910,4.76,4.68
15930,4.76,4.67
15950,4.77,4.67
15970,4.78,4.68
15990,4.79,4.67
16010,4.80,4.68
16030,4.80,4.68
16050,4.80,4.68
16070,4.80,4.68
16090,4.81,4.68
16110,4.80,4.69
16130,4.81,4.70
16150,4.81,4.71
16170,4.82,4.71
16190,4.82,4.72
16210,4.83,4.73
16230,4.84,4.73
16250,4.85,4.74
16270,4.86,4.75
16290,4.86,4.75
16310,4.88,4.76
16330,4.88,4.76
16350,4.89,4.76
16370,4.89,4.76
16390,4.89,4.76
16410,4.90,4.76
16430,4.90,4.77
16450,4.91,4.77
16470,4.91,4.77
16490,4.91,4.77
16510,4.91,4.77
16530,4.92,4.77
16550,4.92,4.77
16570,4.93,4.78
16590,4.93,4.78
16610,4.94,4.79
16630,4.95,4.79
16650,4.95,4.80
16670,4.96,4.81
16690,4.96,4.81
16710,4.97,4.82
16730,4.97,4.84
16750,4.98,4.85
16770,4.98,4.85
16790,4.98,4.85
16810,4.98,4.85
16830,4.98,4.85
16850,4.99,4.85
16870,4.99,4.85
16890,5.00,4.85
16910,5.00,4.84
16930,5.01,4.84
16950,5.01,4.83
16970,5.02,4.83
16990,5.02,4.82
17010,5.02,4.83
17030,5.02,4.82
17050,5.02,4.82
17070,5.01,4.83
17090,5.01,4.84
17110,5.01,4.85
17130,5.00,4.85
17150,5.00,4.87
17170,5.00,4.89
17190,5.00,4.90
17210,5.01,4.91
17230,5.01,4.92
17250,5.01,4.92
17270,5.00,4.92
17289,5.00,4.92
17310,5.00,4.91
17329,5.00,4.91
17349,4.99,4.89
