Recording timestamp,Pupil diameter left,Pupil diameter right
632399,4.59,4.69
632419,4.60,4.70
632439,4.60,4.71
632459,4.61,4.73
632479,4.61,4.72
632499,4.61,4.73
632519,4.62,4.74
632539,4.62,
632559,4.62,
632579,4.62,4.74
632599,4.62,
632619,4.61,4.74
632639,4.61,
632659,4.60,
632679,4.59,
632699,4.58,
632719,4.56,
632739,4.54,
632759,4.51,
632779,4.48,
632799,4.45,
632819,4.41,
632839,4.37,
632859,4.34,
632879,4.30,
632899,4.18,4.54
632919,4.13,4.39
632939,4.12,4.34
632959,4.11,4.28
632979,4.11,4.28
632999,4.10,4.28
633019,4.10,4.29
633039,4.10,4.28
633059,4.09,4.29
633079,4.09,4.28
633099,4.09,4.25
633119,4.09,4.24
633139,4.08,4.23
633159,4.08,4.26
633179,4.09,4.29
633199,4.09,4.29
633219,4.08,4.27
633239,4.09,4.23
633259,4.09,4.22
633279,4.10,4.23
633299,4.11,4.25
633318,4.12,4.26
633338,4.12,4.28
633358,4.12,
633378,4.13,
633398,4.14,
633418,4.15,4.30
633438,4.19,4.40
633458,4.20,4.43
633478,4.23,4.44
633498,4.26,4.46
633518,4.26,4.47
633538,4.26,
633558,4.28,4.47
633578,4.29,4.49
633598,4.31,
633618,4.33,
633638,4.34,4.51
633658,4.42,4.53
633678,4.46,4.68
633698,,
633718,,
633738,,
633758,3.86,
633778,4.04,
633798,4.22,4.85
633818,4.48,4.85
633838,4.60,4.84
633858,4.71,4.88
633878,4.72,4.88
633898,4.70,4.88
633918,4.69,4.91
633938,4.68,
633958,4.67,
633978,4.67,
633998,4.68,
634018,4.68,
634038,4.68,
634058,4.69,
634078,4.70,
634098,4.71,4.95
634118,4.72,
634138,4.72,
634158,4.74,
634178,4.75,
634198,4.76,
634218,4.76,
634238,4.76,
634258,4.76,
634278,4.76,
634298,4.76,
634318,4.76,
634338,4.77,
634358,4.77,5.02
634378,4.77,
634398,4.79,
634418,4.77,
634438,4.76,
634458,4.76,
634478,4.76,
634498,4.76,
634518,4.75,
634538,4.75,5.02
634558,4.73,5.03
634578,4.73,5.05
634598,4.72,5.05
634618,4.72,5.04
634638,4.71,
634658,4.70,5.03
634678,4.69,5.02
634698,4.69,5.03
634718,4.68,5.02
634738,4.67,5.03
634758,4.68,5.03
634778,4.69,5.03
634798,4.69,5.02
634818,4.69,5.02
634838,4.70,5.02
634858,4.70,5.02
634878,4.70,5.03
634898,4.70,5.02
634918,4.71,
634938,4.72,
634958,4.72,
634977,4.72,
634997,4.72,
635017,4.72,
635037,4.73,5.03
635057,4.73,5.05
635077,4.74,5.05
635097,4.74,5.06
635117,4.74,5.03
635137,4.73,5.02
635157,4.73,5.03
635177,4.74,5.04
635197,4.73,5.04
635217,4.73,5.04
635237,4.73,5.04
635257,4.72,5.03
635277,4.70,5.01
635297,4.70,5.01
635317,4.70,5.01
635337,4.70,5.00
635357,4.70,4.98
635377,4.69,4.96
635397,4.68,4.95
635417,4.68,4.93
635437,4.67,4.92
635457,4.68,4.92
635477,4.68,4.93
635497,4.68,4.94
635517,4.68,4.94
635537,4.68,4.93
635557,4.68,4.93
635577,4.68,4.94
635597,4.68,4.93
635617,4.68,4.94
635637,4.69,4.93
635657,4.69,4.92
635677,4.70,4.91
635697,4.70,4.89
635717,4.71,4.91
635737,4.72,
635757,4.74,
635777,4.75,
635797,4.76,
635817,4.77,
635837,4.78,
635857,4.79,
635877,4.78,
635897,4.78,
635917,4.79,
635937,4.79,4.97
635957,4.81,
635977,4.82,
635997,4.81,
636017,4.81,
636037,4.80,
636057,4.80,
636077,4.81,
636097,4.80,
636117,4.80,
636137,4.80,
636157,4.79,
636177,4.78,
636197,4.77,
636217,4.75,
636237,4.74,
636257,4.74,
636277,4.73,4.90
636297,4.72,
636317,4.71,
636337,4.71,
636357,4.70,
636377,4.70,
636397,4.70,
636417,4.71,
636437,4.71,4.96
636457,4.72,
636477,4.72,5.07
636497,4.73,5.11
636517,4.73,5.12
636537,4.74,5.10
636557,4.74,5.07
636577,4.73,5.04
636597,4.73,5.02
636617,4.73,5.01
636636,4.73,4.98
636656,4.73,4.96
636676,4.73,4.94
636696,4.73,4.91
636716,4.74,4.89
636736,4.75,4.88
636756,4.75,4.90
636776,4.76,4.91
636796,4.77,4.92
636816,4.77,4.93
636836,4.78,4.96
636856,4.79,4.98
636876,4.79,
636896,4.80,5.00
636916,4.80,5.02
636936,4.80,5.04
636956,4.81,5.03
636976,4.80,5.02
636996,4.80,5.02
637016,4.80,5.00
637036,4.79,4.99
637056,4.78,5.00
637076,4.76,4.99
637096,4.74,5.00
637116,4.72,4.99
637136,4.69,4.98
637156,4.66,4.97
637176,4.64,4.96
637196,4.53,4.94
637216,4.49,4.93
637236,4.47,4.92
637256,4.46,4.89
637276,4.45,4.89
637296,4.44,4.86
637316,4.44,4.84
637336,4.44,4.83
637356,4.43,4.81
637376,4.43,4.80
637396,4.43,4.79
637416,4.42,4.79
637436,4.42,4.78
637456,4.42,4.77
637476,4.42,4.77
637496,4.43,4.77
637516,4.43,4.77
637536,4.44,4.77
637556,4.45,4.78
637576,4.46,4.78
637596,4.47,4.79
637616,4.48,4.80
637636,4.48,4.80
637656,4.48,4.80
637676,4.46,4.80
637696,4.44,4.79
637716,4.41,4.76
637736,4.37,4.73
637756,4.33,4.70
637776,4.29,4.66
637796,4.25,4.61
637816,4.20,4.56
637836,4.14,4.50
637856,4.09,4.44
637876,4.04,4.39
637896,3.99,4.30
637916,3.95,4.29
637936,3.91,4.23
637956,3.88,4.20
637976,3.85,4.17
637996,3.83,4.15
638016,3.81,4.14
638036,3.79,4.13
638056,3.78,4.12
638076,3.77,4.11
638096,3.77,4.10
638116,3.76,4.10
638136,3.76,4.09
638156,3.76,4.09
638176,3.76,4.09
638196,3.76,4.09
638216,3.76,4.08
638236,3.76,4.08
638256,3.76,4.09
638275,3.77,4.09
638295,3.77,4.09
638315,3.79,4.10
638335,3.81,4.11
638355,3.82,4.11
638375,3.83,4.13
638395,3.85,4.15
638415,3.87,4.16
638435,3.90,4.18
638455,3.92,4.20
638475,3.95,4.22
638495,3.97,4.24
638515,4.00,4.27
638535,4.03,4.29
638555,4.06,4.31
638575,4.08,4.34
638595,4.11,4.36
638615,4.14,4.39
638635,4.18,4.41
638655,4.20,4.44
638675,4.23,4.46
638695,4.26,4.48
638715,4.30,4.50
638735,4.32,4.50
638755,4.36,4.52
638775,4.39,4.53
638795,4.41,4.54
638815,4.42,4.53
638835,4.43,4.53
638855,4.44,4.54
638875,4.44,4.55
638895,4.43,4.57
638915,4.41,4.61
638935,4.41,4.63
638955,4.40,4.63
638975,4.39,4.62
638995,4.38,4.60
639015,4.37,4.58
639035,4.35,4.58
639055,4.34,4.57
639075,4.33,4.56
639095,4.33,4.52
639115,4.32,4.49
639135,4.31,4.46
639155,4.30,4.43
639175,4.29,4.43
639195,4.27,4.41
639215,4.26,4.36
639235,4.25,4.33
639255,4.24,4.33
639275,4.23,4.32
639295,4.24,4.33
639315,4.23,4.28
639335,4.22,4.27
639355,4.22,4.28
639375,4.22,4.28
639395,4.22,4.29
639415,4.23,4.24
639435,4.24,4.25
639455,4.25,4.25
639475,4.25,4.27
639495,4.25,4.30
639515,4.25,4.33
639535,4.26,4.34
639555,4.26,4.36
639575,4.25,4.44
639595,4.25,4.34
639615,4.24,4.38
639635,4.24,4.32
639655,4.23,4.22
639675,4.23,4.21
639695,4.24,4.20
639715,4.24,4.22
639735,4.25,4.25
639755,4.25,4.26
639775,4.26,4.33
639795,4.27,4.37
639815,4.28,4.41
639835,4.28,
639855,4.29,4.45
639875,4.29,4.46
639895,4.29,4.46
639915,4.30,4.41
639934,4.30,4.40
639954,4.30,4.38
639974,4.30,4.34
639994,4.31,4.33
640014,4.31,4.30
640034,4.32,4.30
640054,4.33,4.31
640074,4.34,4.31
640094,4.35,
640114,4.36,4.34
640134,4.36,
640154,4.36,4.43
640174,4.36,
640194,4.36,
640214,4.36,
640234,4.36,4.41
640254,4.35,
640274,4.36,
640294,4.36,4.37
640314,4.36,
640334,4.37,4.42
640354,4.38,
640374,4.38,4.45
640394,4.39,
640414,4.40,4.45
640434,4.40,4.52
640454,4.41,
640474,4.40,4.43
640494,4.39,4.40
640514,4.38,4.41
640534,4.37,4.37
640554,4.35,4.36
640574,4.33,4.26
640594,4.29,
640614,4.27,
640634,4.27,4.40
640654,4.25,4.54
640674,4.25,4.53
640694,4.25,4.54
640714,4.25,4.51
640734,4.25,4.46
640754,4.25,4.45
640774,4.25,4.42
640794,4.25,4.41
640814,4.26,4.40
640834,4.25,4.36
640854,4.26,4.35
640874,4.26,4.36
640894,4.25,4.34
640914,4.24,4.33
640934,4.24,
640954,4.24,4.33
640974,4.24,4.31
640994,4.25,4.32
641014,4.25,4.34
641034,4.26,4.36
641054,4.28,4.33
641074,4.30,4.33
641094,4.31,4.33
641114,4.32,4.34
641134,4.32,
641154,4.32,4.37
641174,4.31,4.43
641194,4.30,4.44
641214,4.29,
641234,4.28,4.46
641254,4.27,4.49
641274,4.26,4.50
641294,4.25,4.51
641314,4.25,4.50
641334,4.25,
641354,4.24,4.45
641374,4.25,4.44
641394,4.25,4.41
641414,4.25,4.37
641434,4.25,4.36
641454,4.23,4.35
641474,4.23,4.34
641494,4.22,4.34
641514,4.22,4.33
641534,4.21,4.34
641554,4.20,4.36
641574,4.20,4.38
641593,4.19,4.39
641613,4.18,4.43
641633,4.18,4.45
641653,4.18,4.45
641673,4.17,4.44
641693,4.17,4.42
641713,4.18,4.42
641733,4.18,4.41
641753,4.19,
641773,4.19,
641793,4.19,4.40
641813,4.18,4.37
641833,4.18,4.34
641853,4.17,4.34
641873,4.17,4.35
641893,4.16,4.37
641913,4.16,4.37
641933,4.15,4.37
641953,4.14,4.36
641973,4.14,4.35
641993,4.14,4.34
642013,4.14,
642033,4.15,4.33
642053,4.16,
642073,4.16,4.32
642093,4.15,4.32
642113,4.15,4.31
642133,4.15,4.29
642153,4.14,4.25
642173,4.15,4.22
642193,4.15,4.22
642213,4.14,4.22
642233,4.14,4.22
642253,4.13,
642273,4.13,
642293,4.14,4.20
642313,4.15,4.20
642333,4.15,
642353,4.16,4.26
642373,4.17,4.29
642393,4.17,4.30
642413,4.19,4.32
642433,4.20,4.36
642453,4.22,4.39
642473,4.23,4.41
642493,4.23,4.43
642513,4.24,4.44
642533,4.24,4.45
642553,4.23,4.45
642573,4.22,4.45
642593,4.22,4.45
642613,4.21,4.45
642633,4.22,4.44
642653,4.22,4.43
642673,4.22,4.39
642693,4.22,4.35
642713,4.22,4.35
642733,4.23,4.35
642753,4.23,4.36
642773,4.24,4.39
642793,4.24,4.41
642813,4.26,4.43
642833,4.27,4.46
642853,4.28,4.48
642873,4.29,4.52
642893,4.30,4.57
642913,4.31,4.61
642933,4.32,4.63
642953,4.34,4.64
642973,4.35,4.64
642993,4.37,4.64
643013,4.38,4.66
643033,4.39,4.67
643053,4.39,4.63
643073,4.39,4.63
643093,4.40,4.63
643113,4.40,4.63
643133,4.40,4.63
643153,4.39,4.61
643173,4.38,4.61
643193,4.36,4.60
643213,4.32,4.60
643233,4.29,4.59
643252,4.28,4.57
643272,4.26,4.56
643292,4.25,4.53
643312,4.23,4.52
643332,4.22,4.48
643352,4.21,4.46
643372,4.19,4.44
643392,4.18,4.41
643412,4.16,4.40
643432,4.15,4.39
643452,4.14,4.38
643472,4.12,4.38
643492,4.11,4.38
643512,4.10,4.38
643532,4.09,4.39
643552,4.09,4.39
643572,4.08,4.39
643592,4.07,4.39
643612,4.04,
643632,4.03,
643652,4.02,
643672,4.03,4.39
643692,4.04,4.39
643712,4.03,4.37
643732,4.02,4.35
643752,4.02,4.33
643772,4.01,
643792,4.02,
643812,4.03,4.31
643832,4.04,4.30
643852,4.05,
643872,4.05,
643892,4.05,4.30
643912,4.06,4.29
643932,4.07,4.29
643952,4.04,4.29
643972,4.03,4.32
643992,4.02,4.33
644012,4.02,4.32
644032,4.01,4.32
644052,4.01,4.31
644072,4.01,4.31
644092,4.02,4.30
644112,4.01,4.30
644132,4.02,4.30
644152,4.02,4.30
644172,4.02,4.31
644192,4.02,4.31
644212,4.02,4.31
644232,4.03,4.31
644252,4.03,4.32
644272,4.04,4.32
644292,4.04,4.33
644312,4.06,4.34
644332,4.06,4.34
644352,4.07,4.34
644372,4.07,4.34
644392,4.08,4.35
644412,4.09,4.35
644432,4.10,4.36
644452,4.11,4.36
644472,4.13,4.37
644492,4.14,4.37
644512,4.15,4.38
644532,4.21,4.45
644552,4.25,4.54
644572,4.18,
644592,3.36,
644612,,
644632,,
644652,3.07,
644672,3.44,
644692,3.54,
644712,3.98,
644732,4.20,4.61
644752,4.31,4.63
644772,4.36,4.63
644792,4.35,4.63
644812,4.35,4.63
644832,4.36,
644852,4.38,4.64
644872,4.39,
644892,4.40,4.65
644911,4.40,4.65
644931,4.41,4.66
644951,4.42,4.67
644971,4.43,4.68
644991,4.44,4.70
645011,4.46,4.72
645031,4.47,4.74
645051,4.47,4.74
645071,4.48,4.75
645091,4.50,4.77
