Recording timestamp,Pupil diameter left,Pupil diameter right
855021,3.93,3.73
855041,3.93,3.72
855061,3.93,3.71
855081,3.92,3.71
855100,3.89,3.70
855121,3.88,3.68
855140,3.87,3.66
855160,3.85,3.64
855180,3.82,3.63
855200,3.75,3.62
855220,3.71,3.57
855240,3.70,3.55
855260,3.68,3.54
855280,3.68,3.51
855300,3.67,3.49
855320,3.67,3.46
855340,3.66,3.44
855360,3.65,3.42
855380,3.64,3.40
855400,3.63,3.39
855420,3.62,3.37
855440,3.62,3.36
855460,3.61,3.34
855480,3.61,3.34
855500,3.60,3.33
855520,3.60,3.34
855540,3.60,3.34
855560,3.61,3.35
855580,3.48,3.36
855600,,4.35
855620,,
855640,,
855660,,
855680,,
855700,,
855720,,
855740,,
855760,,3.38
855780,3.41,3.24
855800,3.49,3.30
855820,3.61,3.42
855840,3.70,3.55
855860,3.76,3.60
855880,3.81,3.64
855900,3.83,3.66
855920,3.86,3.66
855940,3.88,3.67
855960,3.90,3.67
855980,3.91,3.68
856000,3.92,3.69
856020,3.94,3.70
856040,3.95,3.70
856060,3.96,3.71
856080,3.97,3.71
856100,3.98,3.72
856120,3.98,3.73
856140,3.99,3.73
856160,3.99,3.74
856180,4.00,3.74
856200,4.00,3.75
856220,4.00,3.75
856240,4.00,3.75
856260,4.00,3.75
856280,3.99,3.74
856300,3.99,3.74
856320,3.98,3.74
856340,3.98,3.73
856360,3.97,3.72
856380,3.97,3.72
856400,3.97,3.72
856420,3.92,3.72
856440,,3.16
856460,,
856480,,
856500,,
856520,,
856540,,
856560,,
856580,,
856600,,3.08
856620,3.59,3.32
856640,3.65,3.53
856660,3.77,3.66
856680,3.84,3.76
856700,3.90,3.83
856720,3.96,3.88
856740,4.00,3.90
856759,4.04,3.91
856779,4.07,3.92
856799,4.09,3.93
856819,4.10,3.94
856839,4.11,3.95
856859,4.11,3.95
856879,4.12,3.95
856899,4.13,3.96
856919,4.15,3.97
856939,4.15,3.99
856959,4.16,4.00
856979,4.17,4.00
856999,4.17,4.00
857019,4.15,4.00
857039,4.15,4.00
857059,4.15,4.00
857079,4.15,4.00
857099,4.16,4.00
857119,4.15,4.00
857139,3.64,3.94
857159,,3.13
857179,,
857199,,
857219,,
857239,,
857259,,
857279,,3.09
857299,3.34,3.30
857319,3.46,3.51
857339,3.67,3.63
857359,3.79,3.76
857379,3.88,3.88
857399,3.97,3.94
857419,4.02,3.96
857439,4.06,3.99
857459,4.08,3.99
857479,4.10,4.00
857499,4.11,3.99
857519,4.12,4.00
857539,4.13,4.00
857559,4.15,4.01
857579,4.17,4.01
857599,4.18,4.01
857619,4.18,4.02
857639,4.18,4.03
857659,4.18,4.01
857679,4.17,4.01
857699,4.17,4.00
857719,4.15,4.00
857739,4.14,3.99
857759,4.13,3.99
857779,4.12,3.99
857799,4.11,3.99
857819,4.11,3.98
857839,4.10,3.97
857859,4.08,3.97
857879,,3.55
857899,,
857919,,
857939,,
857959,,
857979,,
857999,,
858019,,3.28
858039,3.75,3.40
858059,3.75,3.51
858079,3.79,3.68
858099,3.84,3.78
858119,3.90,3.87
858139,3.97,3.91
858159,4.02,3.94
858179,4.05,3.95
858199,4.07,3.96
858219,4.09,3.96
858239,4.10,3.97
858259,4.11,3.97
858279,4.13,3.97
858299,4.15,3.98
858319,4.16,3.98
858339,4.17,3.98
858359,4.17,3.99
858378,4.18,3.99
858398,4.18,3.99
858418,4.18,3.98
858438,4.18,3.98
858458,4.18,3.98
858478,4.17,3.97
858498,4.16,3.97
858518,4.15,3.97
858538,4.14,3.96
858558,4.13,3.95
858578,4.12,3.95
858598,4.11,3.94
858618,4.11,3.94
858638,4.10,3.94
858658,4.10,3.93
858678,4.09,3.93
858698,4.09,3.93
858718,4.09,3.93
858738,4.09,3.93
858758,4.09,3.94
858778,4.09,3.94
858798,4.09,3.95
858818,4.09,3.95
858838,4.09,3.95
858858,4.09,3.96
858878,4.10,3.96
858898,4.09,3.96
858918,4.09,3.96
858938,4.09,3.97
858958,4.09,3.97
858978,4.09,3.97
858998,4.09,3.97
859018,4.09,3.97
859038,4.08,3.97
859058,4.09,3.97
859078,4.09,3.97
859098,4.09,3.97
859118,4.09,3.96
859138,4.09,3.95
859158,4.08,3.95
859178,4.08,3.95
859198,4.08,3.94
859218,4.08,3.94
859238,4.08,3.94
859258,4.06,3.93
859278,4.06,3.93
859298,4.05,3.93
859318,4.05,3.92
859338,4.05,3.92
859358,4.05,3.91
859378,4.04,3.91
859398,4.04,3.90
859418,4.03,3.90
859438,4.03,3.89
859458,4.03,3.89
859478,4.02,3.88
859498,4.03,3.87
859518,4.03,3.87
859538,4.03,3.86
859558,4.03,3.86
859578,4.03,3.86
859598,4.03,3.86
859618,4.04,3.85
859638,4.04,3.85
859658,4.04,3.85
859678,4.04,3.85
859698,4.04,3.85
859718,4.05,3.85
859738,4.05,3.85
859758,4.05,3.85
859778,4.05,3.84
859798,4.05,3.85
859818,4.05,3.85
859838,4.05,3.85
859858,4.05,3.85
859878,4.05,3.84
859898,4.05,3.84
859918,3.21,3.72
859938,,
859958,,
859978,,
859998,,
860018,,
860038,,
860057,2.99,3.33
860077,3.07,3.48
860097,3.13,3.58
860117,3.51,3.65
860137,3.69,3.74
860157,3.80,3.81
860177,3.89,3.86
860197,3.92,3.86
860217,3.94,3.83
860237,3.95,3.82
860257,3.96,3.80
860277,3.96,3.76
860297,3.96,3.74
860317,3.96,3.73
860337,3.96,3.72
860357,3.96,3.72
860377,3.95,3.71
860397,3.94,3.71
860417,3.94,3.70
860437,3.94,3.71
860457,3.94,3.71
860477,3.94,3.71
860497,3.94,3.71
860517,3.95,3.72
860537,3.95,3.72
860557,3.95,3.72
860577,3.95,3.72
860597,3.95,3.72
860617,3.94,3.72
860637,3.93,3.71
860657,3.88,3.69
860677,3.85,3.68
860697,3.84,3.66
860717,3.83,3.65
860737,3.81,3.63
860757,3.80,3.61
860777,3.79,3.60
860797,3.78,3.59
860817,3.77,3.58
860837,3.77,3.57
860857,3.76,3.56
860877,3.76,3.56
860897,3.76,3.55
860917,3.75,3.55
860937,3.75,3.54
860957,3.74,3.54
860977,3.73,3.53
860997,3.72,3.52
861017,3.71,3.51
861037,3.69,3.51
861057,3.68,3.50
861077,3.67,3.49
861097,3.65,3.49
861117,3.64,3.48
861137,3.64,3.48
861157,3.64,3.48
861177,3.64,3.49
861197,3.65,3.49
861217,3.65,3.50
861237,3.66,3.51
861257,3.67,3.51
861277,3.67,3.52
861297,3.68,3.52
861317,3.68,3.53
861337,3.69,3.53
861357,3.69,3.53
861377,3.68,3.53
861397,3.68,3.53
861417,3.68,3.53
861437,3.68,3.53
861457,3.68,3.53
861477,3.69,3.57
861497,3.17,3.49
861517,,
861537,,
861557,,
861577,,
861597,,
861617,3.08,3.40
861637,3.23,3.35
861657,3.36,3.38
861676,3.45,3.44
861696,3.55,3.50
861716,3.60,3.54
861736,3.63,3.56
861756,3.65,3.56
861776,3.65,3.55
861796,3.66,3.56
861816,3.67,3.56
861836,3.68,3.56
861856,3.69,3.57
861876,3.71,3.58
861896,3.72,3.59
861916,3.73,3.59
861936,3.74,3.59
