Recording timestamp,Pupil diameter left,Pupil diameter right
20,3.76,3.72
40,3.75,3.7
60,3.74,3.69
80,3.74,3.68
100,3.73,3.67
120,3.71,3.66
140,3.7,3.65
160,3.68,3.63
180,3.66,3.59
200,3.64,3.56
220,3.6,3.54
240,3.56,3.52
260,3.56,3.51
280,3.56,3.51
300,3.55,3.51
320,3.55,3.51
340,3.54,3.51
360,3.55,3.52
380,3.56,3.52
400,3.56,3.53
420,3.57,3.53
440,3.58,3.54
460,3.6,3.56
480,3.61,3.57
500,3.62,3.59
520,3.64,3.62
540,3.66,3.64
560,3.68,3.66
580,3.69,3.68
600,3.78,3.71
620,3.81,3.76
640,3.82,3.78
660,3.82,3.79
680,3.83,3.8
700,3.84,3.81
720,3.85,3.82
740,3.85,3.83
760,3.86,3.84
780,3.86,3.85
800,3.9,3.86
820,3.93,3.91
840,3.93,3.95
860,3.93,3.96
880,3.92,3.96
900,3.92,3.97
920,3.92,3.97
940,3.92,3.98
960,3.93,3.98
980,3.93,3.98
1000,3.93,3.98
1020,3.93,4
1040,3.93,4
1060,3.95,4.02
1080,4.45,3.24
1100,,
1120,,
1140,,
1160,,
1180,,
1200,,5.42
1220,,3.9
1240,3.74,3.69
1260,3.85,3.56
1280,3.8,3.78
1300,3.83,3.87
1320,3.87,4.02
1340,3.92,4.1
1360,3.99,4.12
1380,4.04,4.13
1400,4.06,4.14
1420,4.09,4.15
1440,4.11,4.15
1460,4.14,4.16
1480,4.14,4.16
1500,4.18,4.17
1520,4.19,4.18
1540,4.19,4.19
1560,4.19,4.2
1580,4.19,4.2
1600,4.2,4.2
1620,4.19,4.2
1640,4.2,4.21
1660,4.17,4.15
1680,4.15,4.13
1700,4.13,4.11
1720,4.11,4.1
1740,4.1,4.08
1760,4.1,4.08
1780,4.09,4.07
1800,4.09,4.06
1820,4.09,4.06
1840,4.08,4.05
1860,4.08,4.04
1880,4.07,4.04
1900,4.06,4.03
1920,4.06,4.02
1940,4.06,4.02
1960,4.06,4.02
1980,4.06,4.01
2000,4.06,4.01
2020,4.06,4.01
2040,4.08,3.97
2060,4.06,4.02
2080,4.06,4.04
2100,4.06,4.05
2120,4.07,4.05
2140,4.07,4.06
2160,4.08,4.06
2180,4.08,4.06
2200,4.08,4.08
2220,4.08,4.09
2240,4.08,4.09
2260,4.09,4.1
2280,4.09,4.1
2300,4.1,4.1
2320,4.12,4.1
2340,4.12,4.1
2360,3.33,3.86
2380,,
2400,,
2420,,
2440,,
2460,,
2480,,3.25
2500,3.35,3.58
2520,3.59,3.74
2540,3.64,3.85
2560,3.79,3.97
2580,3.89,4.07
2600,3.98,4.14
2620,4.04,4.16
2640,4.09,4.18
2660,4.12,4.18
2680,4.14,4.2
2700,4.16,4.2
2720,4.18,4.19
2740,4.21,4.19
2760,4.23,4.19
2780,4.24,4.19
2800,4.25,4.19
2820,4.25,4.19
2840,4.26,4.2
2860,4.26,4.2
2880,4.26,4.2
2900,4.27,4.21
2920,4.26,4.21
2940,4.26,4.22
2960,4.25,4.22
2980,4.25,4.2
3000,4.24,4.19
3020,4.23,4.18
3040,4.23,4.18
3060,4.23,4.18
3080,4.23,4.17
3100,4.23,4.17
3120,4.22,4.16
3140,4.22,4.16
3160,4.21,4.15
3180,4.21,4.14
3200,4.2,4.13
3220,4.19,4.13
3240,4.18,4.13
3260,4.14,4.12
3280,4.14,4.1
3300,4.13,4.1
3320,4.13,4.09
3340,4.12,4.09
3360,4.12,4.08
3380,4.11,4.08
3400,4.11,4.08
3420,4.1,4.09
3440,4.1,4.09
3460,4.1,4.09
3480,4.1,4.09
3500,4.1,4.09
3520,4.09,4.09
3540,4.09,4.09
3560,4.11,4.05
3580,4.12,4.05
3600,4.12,4.04
3620,4.11,4.04
3640,4.11,4.04
3660,4.11,4.03
3680,4.11,4.03
3700,4.11,4.02
3720,4.11,4.02
3740,4.11,4.02
3760,4.1,4.02
3780,4.02,3.99
3800,,3.13
3820,,
3840,,
3860,,
3880,,
3900,,
3920,,2.9
3940,3.61,3.19
3960,3.69,3.58
3980,3.76,3.86
4000,3.91,4.02
4020,4,4.11
