Recording timestamp,Pupil diameter left,Pupil diameter right
1541080,4.58,4.47
1541100,4.57,4.46
1541120,4.59,4.45
1541139,4.60,4.45
1541160,4.62,4.45
1541179,4.62,4.45
1541199,4.63,4.46
1541219,4.63,4.46
1541239,4.60,4.47
1541259,4.61,4.53
1541279,4.64,4.59
1541299,4.71,4.62
1541319,4.74,4.63
1541339,4.77,4.64
1541359,4.77,4.65
1541379,4.77,4.65
1541399,4.75,4.63
1541419,4.73,4.60
1541439,4.64,4.58
1541459,4.52,4.55
1541479,4.46,4.50
1541499,4.42,4.46
1541519,4.40,4.42
1541539,4.42,4.26
1541559,4.36,4.26
1541579,4.31,4.19
1541599,4.26,4.18
1541619,4.21,4.13
1541639,4.15,4.07
1541659,4.11,4.02
1541679,4.07,3.96
1541699,4.02,3.92
1541719,4.00,3.88
1541739,3.98,3.84
1541759,3.95,3.81
1541779,3.92,3.78
1541799,3.89,3.75
1541819,3.86,3.72
1541839,3.83,3.70
1541859,3.81,3.67
1541879,3.78,3.65
1541899,3.76,3.63
1541919,3.73,3.61
1541939,3.71,3.59
1541959,3.69,3.57
1541979,3.66,3.55
1541999,3.64,3.53
1542019,3.60,3.51
1542039,3.58,3.49
1542059,3.58,3.48
1542079,3.56,3.47
1542099,3.55,3.46
1542119,3.54,3.43
1542139,3.53,3.42
1542159,3.53,3.41
1542179,3.53,3.42
1542199,3.53,3.41
1542219,3.51,3.41
1542239,3.51,3.41
1542259,3.49,3.41
1542279,3.47,3.41
1542299,3.48,3.40
1542319,3.48,3.40
1542339,3.49,3.40
1542359,3.49,3.40
1542379,3.49,3.40
1542399,3.49,3.40
1542419,3.49,3.40
1542439,3.50,3.39
1542459,3.50,3.40
1542479,3.51,3.39
1542499,3.52,3.39
1542519,3.53,3.39
1542539,3.53,3.39
1542559,3.53,3.40
1542579,3.53,3.41
1542599,3.52,3.42
1542619,3.51,3.41
1542639,3.50,3.40
1542659,3.50,3.38
1542679,3.51,3.38
1542699,3.51,3.37
1542719,3.50,3.37
1542739,3.49,3.36
1542759,3.49,3.34
1542779,3.48,3.34
1542798,3.48,3.35
1542818,3.48,3.35
1542838,3.48,3.36
1542858,3.48,3.37
1542878,3.48,3.37
1542898,3.48,3.37
1542918,3.48,3.37
1542938,3.48,3.38
1542958,3.49,3.38
1542978,3.49,3.39
1542998,3.50,3.39
1543018,3.51,3.40
1543038,3.51,3.40
1543058,3.52,3.39
1543078,3.52,3.39
1543098,3.52,3.38
1543118,3.52,3.40
1543138,3.51,3.40
1543158,3.51,3.40
1543178,3.51,3.41
1543198,3.51,3.42
1543218,3.50,3.43
1543238,3.50,3.43
1543258,3.50,3.44
1543278,3.50,3.44
1543298,3.50,3.44
1543318,3.50,3.43
1543338,3.50,3.43
1543358,3.50,3.42
1543378,3.50,3.42
1543398,3.50,3.41
1543418,3.50,3.41
1543438,3.51,3.40
1543458,3.51,3.40
1543478,3.51,3.40
1543498,3.51,3.40
1543518,3.51,3.39
1543538,3.51,3.39
1543558,3.51,3.39
1543578,3.51,3.38
1543598,3.51,3.38
1543618,3.50,3.37
1543638,3.49,3.37
1543658,3.49,3.36
1543678,3.48,3.36
1543698,3.48,3.36
1543718,3.47,3.36
1543738,3.47,3.36
1543758,3.46,3.36
1543778,3.46,3.36
1543798,3.46,3.36
1543818,3.46,3.37
1543838,3.46,3.37
1543858,3.46,3.37
1543878,3.45,3.37
1543898,3.45,3.37
1543918,3.46,3.37
1543938,3.46,3.38
1543958,3.46,3.38
1543978,3.46,3.39
1543998,3.46,3.39
1544018,3.46,3.39
1544038,3.46,3.39
1544058,3.46,3.39
1544078,3.46,3.39
1544098,3.46,3.39
1544118,3.45,3.39
1544138,3.45,3.38
1544158,3.44,3.38
1544178,3.43,3.38
1544198,3.42,3.37
1544218,3.42,3.37
1544238,3.42,3.37
1544258,3.41,3.36
1544278,3.41,3.36
1544298,3.41,3.36
1544318,3.41,3.36
1544338,3.41,3.36
1544358,3.42,3.36
1544378,3.42,3.36
1544398,3.42,3.36
1544418,3.42,3.36
1544438,3.42,3.36
1544458,3.42,3.36
1544477,3.42,3.35
1544497,3.42,3.35
1544517,3.42,3.35
1544537,3.41,3.34
1544557,3.41,3.34
1544577,3.41,3.34
1544597,3.41,3.34
1544617,3.41,3.34
1544637,3.40,3.33
1544657,3.40,3.33
