Recording timestamp,Pupil diameter left,Pupil diameter right
16810,4.33,4.17
16830,4.34,4.18
16850,4.34,4.18
16870,4.34,4.18
16890,4.34,4.18
16910,4.35,4.19
16930,4.35,4.19
16950,4.35,4.19
16970,4.35,4.19
16990,4.36,4.19
17010,4.36,4.19
17030,4.36,4.19
17050,4.36,4.18
17070,4.36,4.18
17090,4.33,4.17
17110,4.30,4.16
17130,4.27,4.15
17150,4.25,4.13
17170,4.22,4.12
17190,4.20,4.09
17210,4.17,4.07
17230,4.15,4.04
17250,4.13,4.01
17270,4.10,3.98
17290,4.06,3.94
17310,4.02,3.91
17330,3.98,3.88
17350,3.94,3.84
17370,3.91,3.81
17390,3.88,3.79
17410,3.85,3.76
17430,3.82,3.74
17450,3.80,3.72
17470,3.78,3.70
17490,3.76,3.68
17510,3.74,3.67
17530,3.72,3.66
17550,3.71,3.65
17570,3.70,3.64
17590,3.68,3.63
17610,3.67,3.62
17630,3.66,3.62
17650,3.65,3.61
17670,3.64,3.60
17690,3.63,3.60
17710,3.62,3.59
17730,3.61,3.58
17750,3.61,3.58
17770,3.60,3.57
17790,3.60,3.57
17810,3.59,3.56
17830,3.59,3.56
17849,3.58,3.56
17869,3.58,3.56
17889,3.58,3.55
17909,3.58,3.55
17929,3.58,3.55
17949,3.57,3.55
17969,3.57,3.55
17989,3.57,3.55
18009,3.57,3.54
18029,3.56,3.54
18049,3.56,3.53
18069,3.56,3.53
18089,3.56,3.53
18109,3.55,3.52
18129,3.55,3.52
18149,3.54,3.52
18169,3.54,3.52
18189,3.54,3.52
18209,3.54,3.52
18229,3.54,3.52
18249,3.54,3.52
18269,3.54,3.53
18289,3.54,3.53
18309,3.55,3.53
18329,3.55,3.54
18349,3.55,3.55
18369,3.56,3.55
18389,3.56,3.56
18409,3.56,3.56
18429,3.57,3.57
18449,3.57,3.57
18469,3.58,3.57
18489,3.58,3.57
18509,3.59,3.57
18529,3.59,3.57
18549,3.59,3.57
18569,3.60,3.57
18589,3.60,3.57
18609,3.60,3.57
18629,3.60,3.57
18649,3.60,3.57
18669,3.60,3.58
18689,3.61,3.58
18709,3.61,3.58
18729,3.62,3.58
18749,3.62,3.58
18769,3.62,3.58
18789,3.63,3.58
18809,3.63,3.59
18829,3.64,3.59
18849,3.64,3.59
18869,3.64,3.59
18889,3.65,3.59
18909,3.65,3.59
18929,3.66,3.59
18949,3.66,3.59
18969,3.66,3.60
18989,3.67,3.60
19009,3.67,3.60
19029,3.67,3.60
19049,3.67,3.61
19069,3.68,3.61
19089,3.68,3.61
19109,3.67,3.61
19129,3.67,3.60
19149,3.67,3.60
19169,3.66,3.59
19189,3.65,3.58
19209,3.64,3.57
19229,3.64,3.55
19249,3.62,3.53
19269,3.61,3.52
19289,3.60,3.51
19309,3.59,3.50
19329,3.58,3.49
19349,3.57,3.48
19369,3.56,3.48
19389,3.55,3.47
19409,3.54,3.46
19429,3.54,3.45
19449,3.54,3.45
19469,3.54,3.44
19488,3.53,3.44
19509,3.53,3.43
19528,3.52,3.42
19548,3.52,3.42
19568,3.52,3.42
19588,3.51,3.41
19608,3.50,3.41
19628,3.50,3.40
19648,3.50,3.40
19668,3.49,3.39
19688,3.49,3.39
19708,3.48,3.39
19728,3.48,3.39
19748,3.47,3.39
19768,3.47,3.39
19788,3.47,3.39
19808,3.47,3.39
19828,3.47,3.39
19848,3.47,3.39
19868,3.46,3.39
19888,3.46,3.39
19908,3.46,3.39
19928,3.46,3.39
19948,3.46,3.38
19968,3.46,3.38
19988,3.46,3.38
20008,3.46,3.38
20028,3.46,3.38
20048,3.46,3.38
20068,3.46,3.38
20088,3.46,3.38
20108,3.46,3.38
20128,3.46,3.39
20148,3.46,3.39
20168,3.46,3.39
20188,3.46,3.38
20208,3.46,3.38
20228,3.45,3.38
20248,3.45,3.37
20268,3.45,3.37
20288,3.45,3.36
20308,3.44,3.35
20328,3.44,3.35
20348,3.44,3.35
20368,3.44,3.34
20388,3.44,3.34
20408,3.45,3.34
20428,3.45,3.34
20448,3.45,3.34
20468,3.45,3.34
20488,3.45,3.35
20508,3.45,3.35
20528,3.45,3.35
20548,3.45,3.35
20568,3.45,3.36
20588,3.45,3.35
