Recording timestamp,Pupil diameter left,Pupil diameter right
9254,4.57,4.24
9274,4.57,4.24
9294,4.56,4.23
9314,4.55,4.23
9334,4.54,4.22
9354,4.53,4.22
9374,4.53,4.21
9394,4.52,4.21
9414,4.52,4.21
9434,4.51,4.21
9454,4.51,4.21
9474,4.51,4.21
9494,4.51,4.21
9514,4.50,4.21
9534,4.49,4.21
9554,4.49,4.20
9574,4.47,4.20
9594,4.46,4.19
9614,4.44,4.18
9634,4.41,4.17
9654,4.39,4.15
9674,4.36,4.14
9694,4.33,4.12
9714,4.30,4.10
9734,4.27,4.08
9754,4.24,4.06
9774,4.21,4.04
9794,4.19,4.02
9814,4.16,4.00
9834,4.14,3.99
9854,4.12,3.97
9874,4.11,3.96
9894,4.09,3.95
9914,4.08,3.94
9934,4.06,3.93
9954,4.05,3.92
9974,4.04,3.91
9994,4.03,3.91
10014,4.02,3.90
10034,4.01,3.90
10054,4.01,3.89
10074,4.00,3.89
10094,4.00,3.88
10114,4.00,3.88
10134,3.99,3.88
10154,3.99,3.88
10174,3.98,3.87
10194,3.97,3.87
10214,3.97,3.86
10234,3.97,3.85
10254,3.96,3.85
10274,3.95,3.85
10294,3.95,3.84
10314,3.94,3.83
10334,3.93,3.82
10354,3.92,3.81
10374,3.92,3.81
10394,3.91,3.81
10414,3.91,3.80
10434,3.90,3.80
10454,3.90,3.80
10474,3.89,3.79
10494,3.88,3.78
10514,3.88,3.78
10534,3.88,3.78
10554,3.87,3.78
10574,3.87,3.78
10594,3.87,3.77
10614,3.87,3.77
10634,3.86,3.77
10654,3.86,3.76
10674,3.86,3.76
10694,3.86,3.76
10714,3.86,3.76
10734,3.86,3.76
10754,3.86,3.76
10774,3.86,3.76
10793,3.85,3.76
10813,3.85,3.77
10833,3.85,3.77
10853,3.85,3.77
10873,3.85,3.77
10893,3.85,3.77
10913,3.85,3.77
10933,3.85,3.77
10953,3.86,3.76
10973,3.86,3.76
10993,3.87,3.77
11013,3.87,3.77
11033,3.87,3.77
11053,3.88,3.78
11073,3.88,3.78
11093,3.89,3.78
11113,3.90,3.78
11133,3.91,3.79
11153,3.92,3.79
11173,3.93,3.79
