Recording timestamp,Pupil diameter left,Pupil diameter right
300520,4.07,4.26
300540,4.06,4.25
300560,4.05,4.24
300580,4.04,4.23
300600,4.03,4.23
300620,4.02,4.22
300640,4.01,4.22
300660,4.01,4.22
300680,3.99,4.22
300700,3.99,4.18
300720,3.98,4.21
300740,3.98,4.19
300760,3.96,4.19
300780,3.94,4.18
300800,3.92,4.17
300820,3.90,4.15
300840,3.87,4.13
300860,3.85,4.11
300880,3.81,4.08
300900,3.78,4.03
300919,3.76,3.97
300939,3.73,3.96
300959,3.71,3.94
300979,3.69,3.91
300999,3.67,3.86
301019,3.65,3.83
301039,3.63,3.81
301059,3.61,3.80
301079,3.60,3.79
301099,3.59,3.77
301119,3.58,3.76
301139,3.57,3.76
301159,3.57,3.75
301179,3.57,3.75
301199,3.58,3.76
301219,3.58,3.76
301239,3.59,3.77
301259,3.60,3.78
301279,3.62,3.80
301299,3.63,3.81
301319,3.64,3.81
301339,3.66,3.91
301359,3.72,3.91
301379,3.74,3.94
301399,3.75,3.96
301419,3.75,3.98
301439,3.76,3.99
301459,3.78,4.00
301479,3.79,4.02
301499,3.81,4.04
301519,3.83,4.05
301539,3.85,4.06
301559,3.86,4.06
301579,3.87,4.07
301599,3.89,4.08
301619,3.90,4.08
301639,3.90,4.09
301659,3.91,4.09
301679,3.91,4.07
301699,3.91,4.07
301719,3.90,4.05
301739,3.89,4.05
301759,3.88,4.05
301779,3.87,4.04
301799,3.86,4.03
301819,3.85,4.02
301839,3.85,4.01
301859,3.84,4.01
301879,3.83,4.01
301899,3.83,4.00
301919,3.83,4.00
301939,3.83,3.99
301959,3.83,4.00
301979,3.82,4.00
301999,3.82,4.00
302019,3.82,4.00
302039,3.83,4.01
302059,3.83,4.01
302079,3.84,4.02
302099,3.84,4.03
302119,3.85,4.05
302139,3.86,4.06
302159,3.87,4.07
302179,3.89,4.08
302199,3.90,4.09
302219,3.91,4.10
302239,3.91,4.11
302259,3.92,4.12
302279,3.93,4.14
302299,3.94,4.15
302319,3.94,4.16
302339,3.94,4.17
302359,3.95,4.18
302379,3.95,4.19
302399,3.95,4.20
302419,3.96,4.21
302439,3.97,4.21
302459,3.98,4.22
302479,3.98,4.22
302499,3.99,4.23
302519,3.99,4.24
302539,4.01,4.24
302559,4.01,4.25
302578,4.02,4.25
302598,4.03,4.26
302618,4.04,4.27
302638,4.04,4.28
302658,4.04,4.29
302678,4.04,4.29
302698,4.04,4.30
302718,4.05,4.30
302738,4.05,4.31
302758,4.05,4.31
302778,4.05,4.32
302798,4.06,4.32
302818,4.06,4.32
302838,4.06,4.32
302858,4.05,4.32
302878,4.05,4.32
302898,4.05,4.32
302918,4.05,4.32
302938,4.04,4.32
302958,4.04,4.32
302978,4.04,4.32
302998,4.03,4.32
303018,4.03,4.32
303038,4.03,4.32
303058,4.03,4.32
303078,4.03,4.32
303098,4.03,4.31
303118,4.03,4.31
303138,4.03,4.31
303158,4.04,4.31
303178,4.04,4.30
303198,4.04,4.29
303218,4.03,4.29
303238,4.02,4.29
303258,4.02,4.28
303278,4.02,4.27
303298,4.01,4.27
303318,4.00,4.27
303338,3.98,4.26
303358,3.97,4.25
303378,3.96,4.25
303398,3.94,4.24
303418,3.92,4.23
303438,3.91,4.22
303458,3.89,4.20
