Recording timestamp,Pupil diameter left,Pupil diameter right
10314,4.09,3.96
10334,4.09,3.99
10354,4.09,
10374,4.08,4.00
10394,4.08,4.01
10414,4.07,3.94
10434,4.03,
10454,4.00,3.90
10474,3.98,3.86
10494,3.95,3.83
10514,3.91,3.79
10534,3.88,3.76
10554,,3.74
10574,,3.71
10594,,3.66
10614,3.73,3.61
10634,3.54,3.56
10654,3.41,
10674,3.35,
10694,3.24,
10714,3.20,
10734,3.18,
10754,3.15,
10774,3.13,
10794,3.13,
10814,3.13,
10834,3.11,
10854,3.10,
10874,3.09,
10894,3.08,
10914,3.07,
10933,3.06,
10954,3.05,
10973,3.03,
10993,3.02,
11013,3.02,
11033,3.01,
11053,3.01,
11073,3.01,
11093,3.01,
11113,3.01,
11133,3.02,
11153,3.02,
11173,3.00,
11193,3.00,
11213,2.99,
11233,2.99,
11253,2.99,
11273,2.99,
11293,3.01,
11313,3.03,
11333,3.03,
11353,3.05,
11373,3.04,
11393,3.03,
11413,3.03,
11433,3.05,
11453,3.06,
11473,3.09,
11493,3.13,
11513,3.16,
11533,3.15,
11553,3.18,
11573,3.18,
11593,3.21,
11613,3.24,
11633,3.24,
11653,3.27,
11673,3.31,
11693,3.30,
11713,3.34,
11733,3.34,
11753,3.33,
11773,3.37,
11793,3.39,
11813,3.41,
11833,3.41,
11853,3.43,
11873,3.42,
11893,3.43,
11913,3.40,
11933,3.42,
11953,3.43,
11973,3.40,
11993,3.38,
12013,3.37,
12033,3.37,
12053,3.34,
12073,3.35,
12093,3.36,
12113,3.38,
12133,3.37,
12153,3.36,
12173,3.37,
12193,3.35,
12213,3.33,
12233,3.35,
12253,3.08,
12273,3.22,
12293,,3.33
12313,,5.23
12333,,
12353,,4.55
12373,2.95,
12393,3.05,
12413,3.12,
12433,3.17,
12453,3.19,
12473,3.19,
12493,3.18,
12513,3.15,
12533,3.26,
12553,,
12573,3.08,
12593,3.23,
12613,3.23,
12632,3.26,
12652,3.25,
12672,3.28,
12692,3.29,
12712,3.29,
12732,3.28,
12752,3.27,
12772,3.27,
12792,,
12812,,
12832,,
12852,,
12872,,
12892,3.22,
12912,3.21,
12932,3.19,
12952,3.18,
12972,3.19,
12992,3.19,
13012,3.19,
13032,3.18,
13052,3.16,
13072,3.15,
13092,3.14,
13112,3.12,
13132,3.13,
13152,3.12,
13172,3.09,
13192,3.09,
13212,3.10,
13232,3.11,
13252,3.14,
13272,3.14,
13292,3.15,
13312,3.15,
13332,3.15,
13352,3.15,
13372,3.14,
13392,3.13,
13412,3.12,
13432,3.11,
13452,3.11,
13472,3.11,
13492,3.11,
13512,3.11,
13532,3.14,
13552,3.16,
13572,3.20,
13592,3.21,
13612,3.21,
13632,3.22,
13652,3.20,
13672,3.19,
13692,3.21,
13712,3.21,
13732,3.18,
13752,3.17,
13772,3.14,
13792,3.13,
13812,3.11,
13832,3.11,
13852,3.17,
13872,3.19,
13892,3.21,
13912,3.21,
13932,3.19,
13952,3.19,
13972,3.20,
13992,3.20,
14012,3.19,
14032,3.19,
14052,3.15,
14072,3.17,
14092,3.18,
14112,3.18,
14132,3.18,
14152,3.18,
14172,3.17,
14192,3.17,
14212,3.17,
14232,3.17,
14252,3.17,
14272,3.14,
14292,3.13,
14312,3.12,
14331,3.13,
14351,3.13,
14371,3.14,
14391,3.14,
14411,3.14,
14431,3.18,
14451,3.14,
14471,,3.62
14491,,
14511,,
14531,,
14551,,
14571,,
14591,3.25,
14611,3.27,
14631,3.26,
14651,3.27,
14671,3.27,
14691,3.29,
14711,3.27,
14731,3.28,
14751,3.30,
14771,3.31,
14791,3.31,
14811,3.30,
14831,3.33,
14851,3.36,
14871,3.38,
14891,3.39,
14911,3.39,
14931,3.40,3.40
14951,3.41,3.31
14971,3.42,
14991,3.43,
15011,3.43,
15031,3.44,
15051,3.45,
15071,3.44,
15091,3.42,
15111,3.40,
15131,3.36,
15151,3.33,
15171,3.32,
15191,3.31,
15211,3.31,
15231,3.29,
15251,3.24,
15271,3.22,
15291,3.21,
15311,3.20,
15331,3.25,
15351,3.26,
15371,3.25,
15391,3.23,
15411,3.22,
15431,3.21,
15451,3.24,
15471,3.25,
15491,3.26,
15511,3.26,
15531,3.24,
15551,3.23,
15571,3.26,
15591,3.27,
15611,3.28,
15631,3.29,3.33
15651,3.30,3.33
15671,3.30,3.34
15691,3.31,3.34
15711,3.31,3.34
15731,3.32,3.34
15751,3.32,3.34
15771,3.33,3.31
15791,3.33,3.30
15811,3.33,3.32
15831,3.33,3.31
15851,3.32,3.30
15871,3.32,3.31
15891,3.32,
15911,3.31,3.29
15931,3.31,
15951,3.30,3.27
15971,3.30,3.26
15991,3.29,
16011,3.29,
16030,3.28,
16050,3.28,
16070,3.27,
16090,3.27,
16110,3.28,
16130,3.26,
16150,3.25,
16170,3.26,
16190,3.26,
16210,3.26,
16230,3.26,
16250,3.26,
16270,3.26,
16290,3.26,
16310,3.26,
16330,3.25,3.32
16350,3.26,3.34
16370,3.26,3.35
16390,3.26,
16410,3.26,
16430,3.26,
16450,3.26,3.36
16470,3.26,3.36
16490,3.26,
16510,3.26,
16530,3.25,
16550,3.25,
16570,3.23,
16590,3.22,
16610,3.21,
16630,3.19,
16650,3.17,
16670,3.15,
16690,3.13,
16710,3.12,
16730,3.11,
16750,3.10,
16770,3.09,
16790,3.09,
16810,3.09,
16830,3.09,
16850,3.09,
16870,3.09,
16890,3.09,
16910,3.09,
16930,3.09,
16950,3.09,
16970,3.08,
16990,3.09,
17010,3.08,
17030,3.08,
17050,3.08,
17070,3.08,
17090,3.08,
17110,3.09,
17130,3.09,
17150,3.10,
17170,3.10,
17190,3.11,
17210,3.11,
17230,3.12,
17250,3.13,
17270,3.13,
17290,3.14,
17310,3.14,
17330,3.14,
17350,3.13,
17370,3.13,
17390,3.12,
17410,3.12,
17430,3.12,
17450,3.12,
17470,3.13,
17490,3.12,
17510,3.12,
17530,3.13,
17550,3.13,
17570,3.13,
17590,3.13,
17610,3.14,
17630,3.14,
17650,3.14,
17670,3.14,
17689,3.14,
17709,3.14,
17729,3.14,
17749,3.14,
17769,3.14,
17789,3.14,
17809,3.14,
17829,3.15,
17849,3.15,
17869,3.16,
17889,3.16,
17909,3.16,
17929,3.17,
17949,3.18,
17969,3.18,
17989,3.19,
18009,3.19,
18029,3.20,
18049,3.20,
18069,3.20,
18089,3.21,
18109,3.21,
18129,3.21,
18149,3.21,
18169,3.22,
18189,3.22,3.27
18209,3.22,3.21
18229,3.22,
18249,3.23,
18269,3.23,
18289,3.23,
18309,3.24,
18329,3.24,
18349,3.24,
18369,3.23,
18389,3.23,
18409,3.23,
18429,3.22,
18449,3.22,3.16
18469,3.22,
18489,3.22,
18509,3.21,
18529,3.15,
18549,,4.17
18569,,
18589,,4.03
18609,3.17,
18629,3.19,
18649,3.22,
18669,3.24,
18689,3.26,
18709,3.24,
18729,3.24,
18749,3.22,
18769,3.22,
18789,3.19,
18809,3.21,3.56
18829,3.21,3.46
18849,3.22,3.45
18869,3.24,3.46
18889,3.25,3.47
18909,3.24,3.47
18929,3.24,3.44
18949,3.25,3.43
18969,3.26,3.41
18989,3.26,3.40
19009,3.26,3.39
19029,3.26,3.37
19049,3.26,3.35
19069,3.26,3.32
19089,3.25,3.30
19109,3.24,3.28
19129,3.24,3.25
19149,3.23,3.24
19169,3.22,3.22
19189,3.21,3.21
19209,3.21,3.20
19229,3.21,3.19
19249,3.21,3.22
19269,3.20,3.21
19289,3.20,3.22
19309,3.20,3.22
19329,3.20,3.22
19349,3.21,3.22
19369,3.21,3.20
19388,3.22,3.19
19409,3.22,3.19
19428,3.22,3.19
19448,3.22,3.18
19468,3.23,3.19
19488,3.23,3.19
19508,3.24,3.20
19528,3.24,3.20
19548,3.25,3.21
19568,3.26,3.21
19588,3.26,3.22
19608,3.27,3.23
19628,3.28,3.24
19648,3.28,3.26
19668,3.29,3.26
19688,3.30,3.27
19708,3.31,3.27
19728,3.32,3.28
19748,3.34,3.27
19768,3.35,3.27
19788,3.37,3.28
19808,3.38,3.29
19828,3.40,3.28
19848,3.42,3.29
19868,3.43,3.27
19888,3.45,3.28
19908,3.46,3.29
19928,3.48,3.29
19948,3.48,3.30
19968,3.49,3.31
19988,3.50,3.31
20008,3.50,3.31
20028,3.50,3.31
20048,3.50,3.32
20068,3.50,3.32
20088,3.50,3.32
20108,3.50,3.32
20128,3.50,3.32
20148,3.49,3.31
20168,3.49,3.32
20188,3.49,3.32
20208,3.49,3.31
20228,3.49,3.31
20248,3.49,3.31
20268,3.49,3.31
20288,3.49,3.31
20308,3.49,3.31
20328,3.49,3.32
20348,3.49,3.32
20368,3.49,3.32
20388,3.49,3.32
20408,3.48,3.32
20428,3.48,3.33
